refid,unittitle,unitdate,container_type,container_label,extent,extent_desc,note_title,note_text,persname_1,persname_2,persname_3,persname_4
ref1925,Theo Designers,1994,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/918/stephens-prince.jeffrey.1994.thesis.PDF,Jeffrey Stephens-Prince,,,
ref1926,12Choose4: Physical Puzzle Game,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/919/lovett.cynthia.2001.thesis.doc.PDF,Cynthia Lovett,,,
ref1927,Off-Line Marketing to the Computer Channel,1986,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/920/lowenhaupt.thomas.1986.thesis.doc.PDF,Thomas Lowenhaupt,,,
ref1928,Untitled,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/921/stephen.schaum.2006.thesis.doc.PDF,Stephen Schaum,,,
ref1929,Intervid,1998,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/922/steinglass.matt.1998.thesis.doc.PDF,Matt Steinglass,,,
ref1930,ISDN: 'Do you know yet?',1990,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/923/lowenheim.hedy.1990.thesis.doc.PDF,Hedy Lowenheim,,,
ref1931,Tangible Science,2004,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/924/steinglass.jody.2004.thesis.doc.PDF,Jody Steinglass,,,
ref1932,Radio Free Monterey,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/925/steinberg.barbara.2000.thesis.doc.PDF,Barbara Steinberg,,,
ref1933,Corporate Based Training in a Corporate Environment,1994,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/926/lu.kathleen.1994.thesis.doc.PDF,Kathleen Lu,,,
ref1934,Human Tail Project,1998,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/927/stein.joey.1998.thesis.doc.PDF,Joey Stein,,,
ref1935,Relationship Based Technology Planning,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/928/stein.christopher.2001.thesis.doc.PDF,Christopher Stein,,,
ref1936,Raining Thoughts,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/929/lu.tawei.2001.thesis.doc.PDF,Ta-Wei Lu,,,
ref1937,Something Happened Here,2007,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/930/sriskandarajah.sai.2007.thesis.doc.PDF,Sai Sriskandarajah,,,
ref1938,reMEmber,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/931/sridhar.sonali.2006.thesis.doc.PDF,Sonali Sridhar,,,
ref1939,The Virtual Traveler: A Web Based Interactive Travel Experience,1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/932/lupe.gabrielle.1999.thesis.doc.PDF,Gabrielle Lupe,,,
ref1940,The Loumoflex,1998,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/933/spizer.louis.1998.thesis.doc.PDF,Louis Spitzer,,,
ref1941,The 1984 Cable Act and First Amendment Issues,1987,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/934/spitzer.joyce.1987.thesis.doc.PDF,Joyce Spitzer,,,
ref1942,RadioResidents Website,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/935/spector.deborah.2000.thesis.PDF,Deborah Spector,,,
ref1943,Gender Choices in New Media,1995,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/936/sotoodeh.kayvan.1995.thesis.doc.PDF,Kayvan Sotoodeh,,,
ref1944,MediChart,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/937/song.hyunsuk.2000.thesis.doc.PDF,Hyun Suk Song,,,
ref1945,"Worldtalk: A Bulletin Board Service for Speakers of English as a Second Language to Meet, Share Experiences, and Make Suggestions About Learning English as a Second Language",1995,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/938/lurie.jenine.1995.thesis.doc.PDF,Jenine Lurie,,,
ref1946,Untitled,1992,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/939/solomon.sylvia.1992.thesis.doc.PDF,Sylvia Solomon,,,
ref1947,Digital Babylon,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/940/soleradillon.joan.2005.thesis.doc.PDF,Joan Adillon,,,
ref1948,Comtemplace,2004,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/941/socolofsky.eric.2004.thesis.doc.PDF,Eric Socologsky,,,
ref1949,Advertising Personal Computers in Consumer Magazines in the 1980s,1991,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/942/sobon.ted.1991.thesis.doc.PDF,Ted Sobon,,,
ref1950,Threads : a Signpost Narrative Structure,1998,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/943/snyder.kira.1998.thesis.doc.PDF,Kira  Snyder,,,
ref1951,Polymorphic [D(eoxyribo) Nucleic) A(cid)]: A Love Story,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/944/lwin.marta.2006.thesis.PDF,Marta Lwin,,,
ref1952,The Amphibian,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/945/snell.dean.2001.thesis.doc.PDF,Dean Snell,,,
ref1953,Satellite Distribution and the Independent Producer,1982,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/946/mandelberger.sandy.1982.thesis_1.PDF,Sandy Mandelberger,,,
ref1954,Threads : a Signpost Narrative Structure,1998,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/947/smith.amy.1998.thesis.doc.PDF,Amy Smith,,,
ref1955,Executive Information System,1988,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/948/small.bernice.1988.thesis.doc.PDF,Bernice Small,,,
ref1956,Satellite Distribution for the Independent Producer,1982,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/949/mandelberger.sandy.1982.thesis_2.PDF,Sandy Mandelberger,,,
ref1957,Sound Machine,2002,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/950/sjuve.eva.2002.thesis.DOC.PDF,Eva Sjuve,,,
ref1958,FREETOILET.COM : When Nature Calls in New York City,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/951/sinne.yunho.2001.thesis.doc.PDF,Yunho Sinne,,,
ref1959,FreeToilet.com: When Nature Calls in New York City,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/952/mcneil.dean.2001.thesis.doc.PDF,Dean McNeil,,,
ref1960,Presence - Sense,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/953/singh.shagun.2006.thesis.doc.PDF,Shagun Singh,,,
ref1961,Shooting Back: Documentary as Savior,2002,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/954/meagher.jen.2002.thesis.doc.PDF,Jen Meagher,,,
ref1962,Funhole,2002,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/955/singer.andrew.2002.thesis.doc.PDF,Andrew Singer,,,
ref1963,Voice Telecommunications Office Audit,1994,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/956/sinansky.victor.1994.thesis.DOC.PDF,Victor Sinansky,,,
ref1964,Theo Designers,1994,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/957/meehan.patrick.1994.thesis.PDF,Patrick Meehan,,,
ref1965,Orange,2005,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/958/silayan.joey.2005.thesis.doc.PDF,Joey Silayan,,,
ref1966,Corpus Projecti,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/959/sifuentes.lian.2006.thesis.doc.PDF,Lian Sifuentes,,,
ref1967,massiveMEDIA,2004,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/960/melinger.daniel.2004.thesis.doc.PDF,Daniel Melinger,,,
ref1968,Jambot Musical Expression System,2006,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/961/melo.mauricio.2006.thesis.doc.PDF,Mauricio Melo,,,
ref1969,Teletext Usage in Public Places,1982,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/962/siegeltuch.mark.1982.thesis.DOC.PDF,Mark Siegeltuch,,,
ref1970,A Video Camera Obscura at ITP,1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/963/menderson.peter.1999.thesis.doc.PDF,Peter Menderson,,,
ref1971,Poliglotcha: A Multilingual Collaborative Storytelling Game,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/964/merino.patricia.2000.thesis.doc.PDF,Patricia Merino,,,
ref1972,Shattered,2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/965/michael.sarah.2003.thesis.doc.PDF,Sarah Michael,,,
ref1973,Interactive Videodisc and Its Applications in the Field of Teaching English as a Second Language,1985,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/966/migliorelli.frank.1985.thesis.doc.PDF,Frank Migliorelli,,,
ref1974,Silent Echoes,1996,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/967/mihai.adrian.1996.thesis.doc.PDF,Adrian Mihai,,,
ref1975,The Trans National Conglomeration of Media,1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/968/siegel.fleeta.1999.thesis.doc.PDF,Fleeta Siegel,,,
ref1976,AV Brush,2007,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/969/mikim.kyung.2007.thesis.doc.PDF,Kyung-Mi Kim,,,
ref1977,Fiber Optics - The Total Communication Medium,1985,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/970/milazzo.robert.1985.thesis.doc.PDF,Robert Milazzo,,,
ref1978,Bellcore and the Regional Bell Operating Companies,1990,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/971/milla.joseph.1990.thesis.doc.PDF,Joseph Milla,,,
ref1979,Practical Telecommunication : an Interactive Learning Program,1995,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/972/sickles.dawn.1995.thesis.doc.PDF,Dawn Sickles,,,
ref1980,A Software Prototype for the American Sign Language Dictionary on CD-ROM,1993,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/973/shustak.paul.1993.thesis.doc.PDF,Paul Shustak,,,
ref1981,The Virtual Public Library,1993,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/974/miller.michael.1993.thesis.doc.PDF,Michael Miller,,,
ref1982,Corkboard,2007,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/975/shulman.david.2007.thesis.doc.PDF,David  Shulman,,,
ref1983,Sft.mate,2007,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/976/shuchiliao.olivia.2007.thesis.doc.PDF,Olivia Liao,,,
ref1984,"The Use of Computer Simulation in the Design, Analysis, and Management of Telecommunications Networks",1987,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/977/mills.michael.1987.thesis.doc.PDF,Jeffrey Ruiz,,,
ref1985,Shootnpass,2002,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/978/milmoe.andrew.2002.thesis.doc.PDF,Andrew Milmoe,,,
ref1986,Passover/Freedom,1997,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/979/mirsky.jennifer.1997.thesis.doc.PDF,Jennifer Mirsky,,,
ref1987,ATOMICA,2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/980/miyajima.chie.2003.thesis.doc.PDF,Chie Miyajima,,,
ref1988,Learning Irregular Verbs,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/981/modrcin.tea.2000.thesis.doc.PDF,Tea Modrcin,,,
ref1989,Annotate Space: Interpretation and Storytelling on Location,2002,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/982/moed.andrea.2002.thesis.doc.PDF,Andrew Moed,,,
ref1990,Videotex: Revolution or Evolution?,1984,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/983/moehrle.michael.1984.theis.doc.PDF,Michael Moehrle,,,
ref1991,Drawing Machine,1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/984/moore.jim.1999.thesis.PDF,Jim Moore,,,
ref1992,Prototype Design Process vs. Patent Application Process (Booksmart- A Case Study),1999,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/985/moresco.ignazio.1999.thesis.doc.PDF,Ignazio Moresco,,,
ref1993,Eiko e-shop.com,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/986/mori.eiko.2001.thesis.doc.pdf,Eiko Mori,,,
ref1994,The California Project,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/987/moriwaki.katherine.2001.thesis.doc.PDF,Katherine Moriwaki,,,
ref1995,The Migration to E9-1-1,1985,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/988/morneault.gary.1985.thesis.doc.PDF,Gary Morneault,,,
ref1996,Car Watch: Automobile Security for the Future,1992,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/989/morneault.gary.1992.thesis.doc.PDF,Gary Morneault,,,
ref1997,Technology in Education: The New York City Experience,1988,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/990/morrison.ruth.1998.thesis.doc.PDF,Ruth Morrison,,,
ref1998,CD-MED,1989,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/991/moses.albert.1989.thesis.doc.PDF,Albert Moses,,,
ref1999,Site Unseen,2001,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/992/moskowitz.hillary.2001.thesis.PDF,Hilary Moscowitz,,,
ref2000,Cellular Mobile Communications: Roadblocks to Future Growth,1988,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/993/moss.joan.1988.thesis.doc.PDF,Joan Moss,,,
ref2001,The Portrait of Aaron Slobodj,2000,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/994/mota.sofia.2000.thesis.doc.PDF,Sofia Mota,,,
ref2002,Heart: Cut Along Dotted Line,2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/995/moy.miao.2003.thesis.doc.PDF,Miao Moy,,,
ref2003,"Yerbabuena, Spice of Life",2003,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/996/muci.rafael.2003.thesis.doc.PDF,Rafael Muci,,,
ref2004,Untitled,1993,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/997/mungioli.lorraine.1993.thesis.doc.PDF,Lorraine Munglioli,,,
ref2005,Implications for Videotext Services in the American Market,1981,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/998/murphy.teresa.1981.thesis.doc.PDF,Teresa Murphy,,,
ref2006,Market Analysis and Product Proposal for SQUAD: A Networked CD-ROM Game,1995,Box,ITP Archive Thesis Database,1.0 object,One thesis pdf,Document Link,http://s3.amazonaws.com/itp_archive/documentation/999/murray.christina.1995.thesis.doc.PDF,Christina Murray,,,
